ID AVG WORKFLOW PLATFORM PIPELINE CORES FILES DATA_MB LATENCY BANDWITH SIMULATION_S MEASURED_MKSP_S ERR_MKSP MEASURED_WALLTIME_S ERR_WALLTIME
28184954 9 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8633 114.093 0.633077 138.937 0.698688
28184954 10 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8627 113.221 0.630256 155.679 0.731097
28184954 11 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.862 112.083 0.626509 127.37 0.671335
28184954 12 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8644 117.256 0.642966 132.421 0.683855
28184954 13 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8618 111.75 0.625398 166.793 0.749019
28184954 14 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8672 120.282 0.651926 141.679 0.704493
28184954 15 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8681 124.528 0.663786 139.003 0.698798
28184665 1 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8026 108.846 0.625135 122.38 0.666592
28184665 2 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8024 109.09 0.625976 126.733 0.678043
28184665 3 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.802 108.324 0.623335 117.433 0.65255
28184665 4 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8031 108.819 0.625036 143.302 0.715266
28184665 5 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8031 110.071 0.629303 126.013 0.676199
28184665 6 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8037 110.31 0.630101 120.882 0.662451
28184665 7 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8025 108.186 0.622848 132.053 0.691014
28184665 8 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.803 108.13 0.62265 118.2 0.654796
28184665 9 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8023 108.383 0.623537 145.28 0.719147
28184665 10 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8024 108.493 0.623917 148.856 0.725895
28184665 11 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8026 108.356 0.623439 116.151 0.648711
28184665 12 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8035 111.586 0.634332 144.929 0.71846
28184665 13 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8041 112.957 0.638765 126.057 0.676303
28184665 14 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8061 115.762 0.647502 307.004 0.867083
28184665 15 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8028 115.713 0.647379 146.076 0.720675
28184918 1 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8214 138.53 0.705324 174.565 0.766154
28184918 2 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8213 136.803 0.701606 147.186 0.722655
28184918 3 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8231 140.422 0.709282 147.579 0.723382
28184918 4 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8206 137.49 0.703101 169.936 0.759789
28184918 5 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8267 146.425 0.721176 181.564 0.775139
28184918 6 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8525 188.169 0.782894 233.078 0.824726
28184918 7 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8562 193.297 0.788636 221.712 0.815724
28184918 8 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8427 176.745 0.768917 310.078 0.868283
28184918 9 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.818 131.787 0.690272 149.98 0.727843
28184918 10 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8196 134.007 0.695393 171.353 0.76178
28184918 11 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8191 134.463 0.696428 147.418 0.723107
28184918 12 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.821 137.846 0.703865 144.162 0.71684
28184918 13 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8194 133.813 0.694952 141.161 0.710832
28184918 14 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.9298 305.902 0.8662 320.136 0.872149
28184918 15 swarp-0.dax cori.xml 1 32 32 843.217 0.117647 2.32143 40.8663 209.18 0.804636 248.395 0.835478
28184936 1 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6593 115.288 0.638651 137.919 0.697943
28184936 2 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6623 119.478 0.651297 131.349 0.682812
28184936 3 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.66 117.574 0.645669 126.004 0.669376
28184936 4 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6604 116.819 0.643376 135.757 0.693126
28184936 5 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6756 141.262 0.704976 197.248 0.788714
28184936 6 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6648 125.091 0.666924 149.725 0.721726
28184936 7 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6681 130.69 0.681168 147.566 0.717631
28184936 8 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6637 124.512 0.665384 238.189 0.825081
28184936 9 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6602 131.139 0.68232 160.218 0.739978
28184936 10 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6594 114.959 0.637615 151.868 0.725687
28184936 11 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6592 114.894 0.637413 132.014 0.684433
28184936 12 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6628 121.193 0.656228 128.066 0.674676
28184936 13 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.66 115.722 0.64 142.835 0.708334
28184936 14 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6711 134.53 0.690247 156.492 0.733717
28184936 15 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.669 133.728 0.688405 150.125 0.722438
28184948 1 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6605 117.448 0.645285 135.93 0.693515
28184948 2 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.662 118.851 0.649461 130.835 0.681568
28184948 3 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6611 117.609 0.645765 126.997 0.671953
28184948 4 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6645 122.965 0.661169 141.053 0.704618
28184948 5 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6628 122.281 0.659287 142.358 0.707337
28184948 6 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6627 122.052 0.658648 134.468 0.690166
28184948 7 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6655 127.89 0.674207 137.547 0.697082
28184948 8 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6645 125.9 0.669066 200.569 0.792268
28184948 9 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6652 216.678 0.807709 260.147 0.83984
28184948 10 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6604 116.577 0.642636 135.345 0.69219
28184948 11 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6645 122.551 0.660022 128.833 0.676602
28184948 12 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6614 118.769 0.649224 134.27 0.689719
28184948 13 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6605 116.705 0.643028 145.653 0.713975
28184948 14 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6637 122.413 0.659646 148.074 0.71863
28184948 15 swarp-0.dax cori.xml 1 32 16 384.258 0.117647 2.32143 41.6751 144.559 0.711709 160.922 0.741023
28184670 1 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.5977 108.753 0.626698 123.035 0.67003
28184670 2 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.5981 109.128 0.627978 119.632 0.660642
28184670 3 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.5979 109.297 0.628556 140.346 0.71073
28184670 4 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.5982 109.147 0.628042 136.327 0.702201
28184670 5 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.5996 111.612 0.636242 130.546 0.689002
28184670 6 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.5977 107.487 0.622303 157.675 0.742522
28184670 7 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.5983 108.441 0.625618 134.671 0.698537
28184670 8 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.5982 108.61 0.626202 116.521 0.651582
28184670 9 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.5983 110.993 0.634226 117.39 0.654159
28184670 10 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.5974 107.357 0.621848 115.167 0.64749
28184670 11 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.5978 109.343 0.62871 139.069 0.708074
28184670 12 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.6 112.248 0.638299 132.825 0.694333
28184670 13 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.5988 112.604 0.639454 136.588 0.702764
28184670 14 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.5997 113.325 0.641742 122.59 0.668817
28184670 15 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.6021 116.178 0.650517 263.35 0.845824
28184924 1 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.6194 142.027 0.714003 157.318 0.741801
28184924 2 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.616 135.97 0.701286 146.864 0.723445
28184924 3 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.6271 153.582 0.735469 163.537 0.751572
28184924 4 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.6171 137.283 0.704136 145.654 0.721139
28184924 5 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.6289 156.486 0.740367 172.717 0.764766
28184924 6 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.6637 212.608 0.808739 222.717 0.81742
28184924 7 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.7043 276.121 0.852585 443.015 0.90812
28184924 8 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.6121 129.329 0.685979 187.05 0.782881
28184924 9 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.613 131.351 0.690804 140.767 0.711487
28184924 10 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.6133 131.551 0.691274 139.342 0.708535
28184924 11 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.6143 133.289 0.695291 140.488 0.710905
28184924 12 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.6137 131.737 0.691705 138.398 0.706545
28184924 13 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.7186 295.442 0.862177 314.005 0.870325
28184924 14 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.662 207.777 0.804299 311.166 0.869324
28184924 15 swarp-0.dax cori.xml 1 32 36 939.282 0.117647 2.32143 40.6155 136.067 0.701504 186.314 0.782005
28184956 1 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4671 133.399 0.689151 172.343 0.759392
28184956 2 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4655 131.72 0.685199 140.87 0.705648
28184956 3 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4622 126.694 0.672737 143.378 0.71082
28184956 4 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4643 129.684 0.680265 146.693 0.717339
28184956 5 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4695 138.141 0.699803 148.937 0.721564
28184956 6 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4679 137.304 0.697985 175.99 0.764374
28184956 7 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4691 140.82 0.705516 221.709 0.812957
28184956 8 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4609 232.149 0.821404 260.027 0.840552
28184956 9 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4629 127.24 0.674136 143.809 0.711681
28184956 10 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.464 130.927 0.683304 179.686 0.769242
28184956 11 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4662 132.865 0.687908 175.481 0.763699
28184956 12 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4608 123.919 0.66542 158.533 0.738471
28184956 13 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4754 147.15 0.718143 182.612 0.772877
28184956 14 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4802 156.454 0.734873 166.518 0.750897
28184956 15 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.47 143.045 0.710091 164.715 0.748232
28184943 1 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4582 120.692 0.656497 137.409 0.698286
28184943 2 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4588 120.836 0.656901 131.752 0.685326
28184943 3 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4637 129.653 0.680195 147.861 0.719577
28184943 4 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4644 129.224 0.679128 171.707 0.758516
28184943 5 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4665 134.667 0.692082 143.292 0.710615
28184943 6 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4635 130.27 0.681711 167.273 0.752121
28184943 7 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4957 179.886 0.769322 238.014 0.825659
28184943 8 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4605 255.745 0.837884 308.576 0.865639
28184943 9 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4598 122.485 0.661511 136.67 0.696643
28184943 10 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4569 117.885 0.648328 127.891 0.675843
28184943 11 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4605 124.827 0.667858 144.377 0.712832
28184943 12 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.462 125.622 0.669946 147.458 0.718821
28184943 13 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.466 132.048 0.685979 182.865 0.773243
28184943 14 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4733 145.944 0.715828 184.026 0.774634
28184943 15 swarp-0.dax cori.xml 1 32 20 480.322 0.117647 2.32143 41.4664 136.183 0.695509 189.698 0.781408
28184666 1 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3949 113.099 0.642836 163.092 0.752318
28184666 2 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3944 111.017 0.636144 129.679 0.688506
28184666 3 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3941 110.679 0.635035 150.425 0.731467
28184666 4 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3945 110.345 0.633927 138.63 0.708617
28184666 5 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.394 109.77 0.632013 132.334 0.694757
28184666 6 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3942 110.288 0.633738 118.18 0.658197
28184666 7 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3939 111.017 0.636146 130.751 0.691063
28184666 8 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3934 109.363 0.630647 121.243 0.66684
28184666 9 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3943 110.818 0.635489 129.428 0.687901
28184666 10 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3948 112.438 0.640735 127.272 0.68261
28184666 11 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3952 112.657 0.641431 150.456 0.731515
28184666 12 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3954 114.756 0.647989 151.21 0.732853
28184666 13 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3963 115.438 0.650061 270.168 0.850477
28184666 14 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3935 107.415 0.623949 119.857 0.662985
28184666 15 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.3939 108.055 0.626173 115.309 0.649691
28184919 1 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.4144 142.198 0.715787 158.352 0.744781
28184919 2 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.4128 138.679 0.708588 148.134 0.727187
28184919 3 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.419 148.711 0.728203 181.714 0.777567
28184919 4 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.4171 146.518 0.724149 154.387 0.738209
28184919 5 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.4222 152.637 0.735175 181.493 0.77728
28184919 6 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.4734 237.077 0.829282 259.434 0.843993
28184919 7 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.4843 252.717 0.839804 375.543 0.892198
28184919 8 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.4084 206.657 0.804466 236.264 0.828969
28184919 9 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.4096 135.914 0.702683 149.435 0.729585
28184919 10 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.4089 132.181 0.694292 138.888 0.709053
28184919 11 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.4092 132.675 0.695427 142.185 0.715798
28184919 12 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.4094 132.33 0.694632 140.131 0.711632
28184919 13 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.5037 278.955 0.854802 310.187 0.869421
28184919 14 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.4609 217.821 0.814247 244.071 0.834224
28184919 15 swarp-0.dax cori.xml 1 32 40 1035.35 0.117647 2.32143 40.4113 136.197 0.703287 155.078 0.739414
28184937 1 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2514 116.327 0.645385 135.868 0.696385
28184937 2 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2513 116.027 0.644468 125.789 0.672059
28184937 3 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2511 117.675 0.649448 134.355 0.69297
28184937 4 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2503 115.34 0.64236 134.369 0.693007
28184937 5 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2553 124.725 0.66923 150.299 0.725512
28184937 6 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2561 127.854 0.677318 145.938 0.717304
28184937 7 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2566 127.358 0.676058 131.754 0.686865
28184937 8 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2566 128.292 0.678416 197.688 0.791305
28184937 9 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.254 234.616 0.824164 293.051 0.859226
28184937 10 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2513 117.241 0.648149 141.64 0.70876
28184937 11 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2502 115.038 0.641422 132.582 0.688869
28184937 12 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2518 117.494 0.648903 130.848 0.684735
28184937 13 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2529 119.805 0.655667 190.724 0.783704
28184937 14 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2615 132.558 0.688729 148.366 0.721894
28184937 15 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2651 141.557 0.708492 155.234 0.734174
28184949 1 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2588 128.451 0.678798 139.36 0.703941
28184949 2 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2594 128.343 0.678521 138.823 0.702791
28184949 3 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2626 135.677 0.695875 160.186 0.742408
28184949 4 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2578 127.316 0.675942 146.184 0.717768
28184949 5 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2605 132.65 0.688951 142.23 0.709903
28184949 6 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2574 128.352 0.678559 167.293 0.753382
28184949 7 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2858 171.58 0.759379 188.094 0.780505
28184949 8 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2617 141.741 0.708894 268.094 0.846093
28184949 9 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2551 121.93 0.661649 138.796 0.702763
28184949 10 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2584 127.267 0.675813 134.59 0.693451
28184949 11 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2571 125.121 0.670262 141.918 0.709289
28184949 12 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2554 123.223 0.665197 132.077 0.687641
28184949 13 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2589 129.59 0.68162 167.841 0.754179
28184949 14 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2636 136.067 0.696741 158.954 0.740406
28184949 15 swarp-0.dax cori.xml 1 32 24 576.387 0.117647 2.32143 41.2662 146.298 0.71793 184.298 0.77609
28184671 1 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1886 109.151 0.631807 123.74 0.675217
28184671 2 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1898 110.769 0.637174 184.692 0.782396
28184671 3 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1892 109.588 0.633272 184.362 0.78201
28184671 4 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1892 111.152 0.638429 126.513 0.682332
28184671 5 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1894 110.87 0.63751 118.074 0.659626
28184671 6 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1885 108.186 0.628525 114.03 0.647563
28184671 7 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1894 109.355 0.632486 118.704 0.661431
28184671 8 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1895 110.359 0.635831 120.634 0.666849
28184671 9 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1892 110.118 0.635036 121.416 0.668996
28184671 10 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1898 109.347 0.632458 126.892 0.683275
28184671 11 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1902 113.91 0.647175 122.126 0.670911
28184671 12 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1903 114.179 0.648007 151.464 0.734655
28184671 13 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1912 116.457 0.654884 126.916 0.683324
28184671 14 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1911 116.527 0.655091 224.225 0.820755
28184671 15 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.1891 226.121 0.822268 254.234 0.841921
28184925 1 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.2105 143.323 0.719441 156.906 0.743729
28184925 2 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.2083 137.407 0.707378 143.168 0.719153
28184925 3 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.2176 152.721 0.736659 172.687 0.767107
28184925 4 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.2085 140.077 0.712955 146.975 0.726427
28184925 5 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.2212 160.142 0.748841 175.842 0.771265
28184925 6 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.2546 212.709 0.810753 221.406 0.818187
28184925 7 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.2961 278.391 0.855254 417.211 0.903415
28184925 8 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.2035 167.508 0.759991 195.399 0.79425
28184925 9 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.204 130.439 0.69178 140.095 0.713023
28184925 10 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.2046 131.897 0.695182 142.638 0.718136
28184925 11 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.2047 132.385 0.696304 141.406 0.715679
28184925 12 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.2052 132.681 0.696978 157.835 0.745271
28184925 13 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.3037 286.075 0.859115 313.554 0.871462
28184925 14 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.2522 210.806 0.809055 224.044 0.820338
28184925 15 swarp-0.dax cori.xml 1 32 44 1131.41 0.117647 2.32143 40.207 136.933 0.706375 171.696 0.765825
28184944 1 swarp-0.dax cori.xml 1 32 28 672.451 0.117647 2.32143 41.0478 118.558 0.653773 139.623 0.70601
28184944 2 swarp-0.dax cori.xml 1 32 28 672.451 0.117647 2.32143 41.0504 121.307 0.661598 132.042 0.689112
28184944 3 swarp-0.dax cori.xml 1 32 28 672.451 0.117647 2.32143 41.0496 122.424 0.664694 134.644 0.695124
