ID AVG FITS BB_TYPE WORKFLOW PLATFORM NB_PIPELINE PIPELINE NB_CORES BB_NB_FILES DATA_MB LATENCY BANDWIDTH SIMULATION_S MEASURED_MKSP_S ERR_MKSP MEASURED_WALLTIME_S ERR_WALLTIME
30881324 11 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 52.1835 60.6402 0.139458 93.1001 0.439491
30881324 12 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 56.5435 68.871 0.178994 107.687 0.474928
30881324 13 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 56.5407 65.4207 0.135737 85.9971 0.342528
30881324 14 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 52.5379 63.9576 0.178551 92.6745 0.433092
30881324 15 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 51.8634 61.8341 0.161249 84.9219 0.389281
30868791 1 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 32 0 0.75 0.8 39.8364 42.2879 0.0579712 50.959 0.218265
30868791 2 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 32 0 0.75 0.8 39.7278 40.3056 0.0143356 45.4265 0.125449
30868791 3 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 32 0 0.75 0.8 39.8198 41.5984 0.0427554 85.8512 0.536176
30868791 4 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 32 0 0.75 0.8 39.7831 41.7094 0.0461848 59.045 0.326225
30868791 5 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 32 0 0.75 0.8 39.6774 39.6986 0.000534746 85.8957 0.538075
